date,park,time,courts,applications,ratio
20220914,日比谷公園,900-1100,5,18,3.6
20220908,日比谷公園,1100-1300,5,8,1.6
20220909,日比谷公園,1100-1300,5,23,4.6
20220910,日比谷公園,1100-1300,5,30,6.0
20220911,日比谷公園,1100-1300,5,81,16.2
20220912,日比谷公園,1100-1300,5,30,6.0
20220913,日比谷公園,1100-1300,5,32,6.4
20220914,日比谷公園,1100-1300,5,61,12.2
20220908,日比谷公園,1300-1500,5,13,2.6
20220909,日比谷公園,1300-1500,5,7,1.4
20220910,日比谷公園,1300-1500,5,53,10.6
20220911,日比谷公園,1300-1500,5,36,7.2
20220912,日比谷公園,1300-1500,5,9,1.8
20220913,日比谷公園,1300-1500,5,9,1.8
20220914,日比谷公園,1300-1500,5,58,11.6
20220908,日比谷公園,1500-1700,5,0,0.0
20220909,日比谷公園,1500-1700,5,3,0.6
20220910,日比谷公園,1500-1700,5,60,12.0
20220911,日比谷公園,1500-1700,5,37,7.4
20220912,日比谷公園,1500-1700,5,3,0.6
20220913,日比谷公園,1500-1700,5,13,2.6
20220914,日比谷公園,1500-1700,5,2,0.4
20220908,日比谷公園,1700-1900,5,5,1.0
20220909,日比谷公園,1700-1900,5,5,1.0
20220910,日比谷公園,1700-1900,5,33,6.6
20220911,日比谷公園,1700-1900,5,117,23.4
20220912,日比谷公園,1700-1900,5,1,0.2
20220913,日比谷公園,1700-1900,5,7,1.4
20220914,日比谷公園,1700-1900,5,13,2.6
20220908,日比谷公園,1900-2100,5,37,7.4
20220909,日比谷公園,1900-2100,5,39,7.8
20220910,日比谷公園,1900-2100,5,17,3.4
20220911,日比谷公園,1900-2100,5,113,22.6
20220912,日比谷公園,1900-2100,5,16,3.2
20220913,日比谷公園,1900-2100,5,18,3.6
20220914,日比谷公園,1900-2100,5,22,4.4
20220915,日比谷公園,900-1100,5,24,4.8
20220916,日比谷公園,900-1100,5,10,2.0
20220917,日比谷公園,900-1100,5,32,6.4
20220918,日比谷公園,900-1100,5,36,7.2
20220919,日比谷公園,900-1100,5,43,8.6
20220921,日比谷公園,900-1100,5,16,3.2
20220915,日比谷公園,1100-1300,5,48,9.6
20220916,日比谷公園,1100-1300,5,27,5.4
20220917,日比谷公園,1100-1300,5,74,14.8
20220918,日比谷公園,1100-1300,5,49,9.8
20220919,日比谷公園,1100-1300,5,45,9.0
20220920,日比谷公園,1100-1300,5,12,2.4
20220921,日比谷公園,1100-1300,5,52,10.4
20220915,日比谷公園,1300-1500,5,21,4.2
20220916,日比谷公園,1300-1500,5,13,2.6
20220917,日比谷公園,1300-1500,5,54,10.8
20220918,日比谷公園,1300-1500,5,28,5.6
20220919,日比谷公園,1300-1500,5,17,3.4
20220920,日比谷公園,1300-1500,5,19,3.8
20220921,日比谷公園,1300-1500,5,44,8.8
20220915,日比谷公園,1500-1700,5,11,2.2
20220916,日比谷公園,1500-1700,5,13,2.6
20220917,日比谷公園,1500-1700,5,62,12.4
20220918,日比谷公園,1500-1700,5,66,13.2
20220919,日比谷公園,1500-1700,5,61,12.2
20220920,日比谷公園,1500-1700,5,6,1.2
20220921,日比谷公園,1500-1700,5,14,2.8
20220915,日比谷公園,1700-1900,5,5,1.0
20220916,日比谷公園,1700-1900,5,12,2.4
20220917,日比谷公園,1700-1900,5,35,7.0
20220918,日比谷公園,1700-1900,5,28,5.6
20220919,日比谷公園,1700-1900,5,10,2.0
20220920,日比谷公園,1700-1900,5,6,1.2
20220921,日比谷公園,1700-1900,5,20,4.0
20220915,日比谷公園,1900-2100,5,34,6.8
20220916,日比谷公園,1900-2100,5,27,5.4
20220917,日比谷公園,1900-2100,5,15,3.0
20220918,日比谷公園,1900-2100,5,20,4.0
20220919,日比谷公園,1900-2100,5,15,3.0
20220920,日比谷公園,1900-2100,5,9,1.8
20220921,日比谷公園,1900-2100,5,35,7.0
20220922,日比谷公園,900-1100,5,16,3.2
20220923,日比谷公園,900-1100,5,17,3.4
20220924,日比谷公園,900-1100,5,43,8.6
20220925,日比谷公園,900-1100,5,48,9.6
20220926,日比谷公園,900-1100,5,2,0.4
20220927,日比谷公園,900-1100,5,8,1.6
20220928,日比谷公園,900-1100,5,15,3.0
20220922,日比谷公園,1100-1300,5,8,1.6
20220923,日比谷公園,1100-1300,5,25,5.0
20220924,日比谷公園,1100-1300,5,21,4.2
20220925,日比谷公園,1100-1300,5,72,14.4
20220926,日比谷公園,1100-1300,5,7,1.4
20220927,日比谷公園,1100-1300,5,30,6.0
20220928,日比谷公園,1100-1300,5,61,12.2
20220922,日比谷公園,1300-1500,5,13,2.6
20220923,日比谷公園,1300-1500,5,31,6.2
20220924,日比谷公園,1300-1500,5,22,4.4
20220925,日比谷公園,1300-1500,5,87,17.4
20220926,日比谷公園,1300-1500,5,53,10.6
20220927,日比谷公園,1300-1500,5,9,1.8
20220928,日比谷公園,1300-1500,5,31,6.2
20220922,日比谷公園,1500-1700,5,2,0.4
20220923,日比谷公園,1500-1700,5,26,5.2
20220924,日比谷公園,1500-1700,5,41,8.2
20220925,日比谷公園,1500-1700,5,44,8.8
20220926,日比谷公園,1500-1700,5,12,2.4
20220927,日比谷公園,1500-1700,5,14,2.8
20220928,日比谷公園,1500-1700,5,3,0.6
20220922,日比谷公園,1700-1900,5,3,0.6
20220923,日比谷公園,1700-1900,5,16,3.2
20220924,日比谷公園,1700-1900,5,24,4.8
20220925,日比谷公園,1700-1900,5,26,5.2
20220926,日比谷公園,1700-1900,5,0,0.0
20220927,日比谷公園,1700-1900,5,4,0.8
20220928,日比谷公園,1700-1900,5,14,2.8
20220922,日比谷公園,1900-2100,5,32,6.4
20220923,日比谷公園,1900-2100,5,9,1.8
20220924,日比谷公園,1900-2100,5,11,2.2
20220925,日比谷公園,1900-2100,5,35,7.0
20220926,日比谷公園,1900-2100,5,14,2.8
20220927,日比谷公園,1900-2100,5,18,3.6
20220928,日比谷公園,1900-2100,5,22,4.4
20220929,日比谷公園,900-1100,5,15,3.0
20220930,日比谷公園,900-1100,5,9,1.8
20220929,日比谷公園,1100-1300,5,5,1.0
20220930,日比谷公園,1100-1300,5,16,3.2
20220929,日比谷公園,1300-1500,5,5,1.0
20220930,日比谷公園,1300-1500,5,6,1.2
20220929,日比谷公園,1500-1700,5,9,1.8
20220930,日比谷公園,1500-1700,5,12,2.4
20220929,日比谷公園,1700-1900,5,3,0.6
20220930,日比谷公園,1700-1900,5,6,1.2
20220929,日比谷公園,1900-2100,5,16,3.2
20220930,日比谷公園,1900-2100,5,23,4.6
20220901,芝公園,900-1100,3,10,3.3333333333333335
20220902,芝公園,900-1100,3,2,0.6666666666666666
20220903,芝公園,900-1100,3,19,6.333333333333333
20220904,芝公園,900-1100,3,10,3.3333333333333335
20220906,芝公園,900-1100,3,3,1.0
20220907,芝公園,900-1100,3,3,1.0
20220901,芝公園,1100-1300,3,1,0.3333333333333333
20220902,芝公園,1100-1300,3,3,1.0
20220903,芝公園,1100-1300,3,10,3.3333333333333335
20220904,芝公園,1100-1300,3,11,3.6666666666666665
20220906,芝公園,1100-1300,3,4,1.3333333333333333
20220907,芝公園,1100-1300,3,3,1.0
20220901,芝公園,1300-1500,3,6,2.0
20220902,芝公園,1300-1500,3,0,0.0
20220903,芝公園,1300-1500,3,8,2.6666666666666665
20220904,芝公園,1300-1500,3,18,6.0
20220906,芝公園,1300-1500,3,0,0.0
20220907,芝公園,1300-1500,3,1,0.3333333333333333
20220901,芝公園,1500-1700,3,8,2.6666666666666665
20220902,芝公園,1500-1700,3,7,2.3333333333333335
20220903,芝公園,1500-1700,3,18,6.0
20220904,芝公園,1500-1700,3,17,5.666666666666667
20220906,芝公園,1500-1700,3,0,0.0
20220907,芝公園,1500-1700,3,0,0.0
20220901,芝公園,1700-1900,3,5,1.6666666666666667
20220902,芝公園,1700-1900,3,0,0.0
20220903,芝公園,1700-1900,3,52,17.333333333333332
20220904,芝公園,1700-1900,3,13,4.333333333333333
20220905,芝公園,1700-1900,3,2,0.6666666666666666
20220906,芝公園,1700-1900,3,1,0.3333333333333333
20220907,芝公園,1700-1900,3,1,0.3333333333333333
20220901,芝公園,1900-2100,3,7,2.3333333333333335
20220902,芝公園,1900-2100,3,10,3.3333333333333335
20220903,芝公園,1900-2100,3,10,3.3333333333333335
20220904,芝公園,1900-2100,3,8,2.6666666666666665
20220905,芝公園,1900-2100,3,9,3.0
20220906,芝公園,1900-2100,3,13,4.333333333333333
20220907,芝公園,1900-2100,3,8,2.6666666666666665
20220908,芝公園,900-1100,3,8,2.6666666666666665
20220909,芝公園,900-1100,3,4,1.3333333333333333
20220910,芝公園,900-1100,3,67,22.333333333333332
20220913,芝公園,900-1100,3,6,2.0
20220914,芝公園,900-1100,3,2,0.6666666666666666
20220908,芝公園,1100-1300,3,6,2.0
20220909,芝公園,1100-1300,3,9,3.0
20220910,芝公園,1100-1300,3,28,9.333333333333334
20220913,芝公園,1100-1300,3,11,3.6666666666666665
20220914,芝公園,1100-1300,3,4,1.3333333333333333
20220908,芝公園,1300-1500,3,4,1.3333333333333333
20220909,芝公園,1300-1500,3,3,1.0
20220910,芝公園,1300-1500,3,23,7.666666666666667
20220912,芝公園,1300-1500,3,5,1.6666666666666667
20220913,芝公園,1300-1500,3,0,0.0
20220914,芝公園,1300-1500,3,1,0.3333333333333333
20220908,芝公園,1500-1700,3,5,1.6666666666666667
20220909,芝公園,1500-1700,3,1,0.3333333333333333
20220910,芝公園,1500-1700,3,23,7.666666666666667
20220912,芝公園,1500-1700,3,8,2.6666666666666665
20220913,芝公園,1500-1700,3,1,0.3333333333333333
20220914,芝公園,1500-1700,3,1,0.3333333333333333
20220908,芝公園,1700-1900,3,4,1.3333333333333333
20220909,芝公園,1700-1900,3,1,0.3333333333333333
20220910,芝公園,1700-1900,3,27,9.0
20220911,芝公園,1700-1900,3,9,3.0
20220912,芝公園,1700-1900,3,2,0.6666666666666666
20220913,芝公園,1700-1900,3,2,0.6666666666666666
20220914,芝公園,1700-1900,3,2,0.6666666666666666
20220908,芝公園,1900-2100,3,8,2.6666666666666665
20220909,芝公園,1900-2100,3,14,4.666666666666667
20220910,芝公園,1900-2100,3,11,3.6666666666666665
20220911,芝公園,1900-2100,3,7,2.3333333333333335
20220912,芝公園,1900-2100,3,18,6.0
20220913,芝公園,1900-2100,3,13,4.333333333333333
20220914,芝公園,1900-2100,3,7,2.3333333333333335
20220915,芝公園,900-1100,3,12,4.0
20220916,芝公園,900-1100,3,7,2.3333333333333335
20220917,芝公園,900-1100,3,19,6.333333333333333
20220918,芝公園,900-1100,3,32,10.666666666666666
20220919,芝公園,900-1100,3,13,4.333333333333333
20220920,芝公園,900-1100,3,5,1.6666666666666667
20220915,芝公園,1100-1300,3,5,1.6666666666666667
20220916,芝公園,1100-1300,3,17,5.666666666666667
20220917,芝公園,1100-1300,3,11,3.6666666666666665
20220918,芝公園,1100-1300,3,33,11.0
20220919,芝公園,1100-1300,3,9,3.0
20220920,芝公園,1100-1300,3,9,3.0
20220915,芝公園,1300-1500,3,5,1.6666666666666667
20220916,芝公園,1300-1500,3,14,4.666666666666667
20220917,芝公園,1300-1500,3,19,6.333333333333333
20220918,芝公園,1300-1500,3,12,4.0
20220919,芝公園,1300-1500,3,9,3.0
20220920,芝公園,1300-1500,3,1,0.3333333333333333
20220915,芝公園,1500-1700,3,4,1.3333333333333333
20220916,芝公園,1500-1700,3,11,3.6666666666666665
20220917,芝公園,1500-1700,3,25,8.333333333333334
20220918,芝公園,1500-1700,3,16,5.333333333333333
20220919,芝公園,1500-1700,3,13,4.333333333333333
20220915,芝公園,1700-1900,3,5,1.6666666666666667
20220916,芝公園,1700-1900,3,1,0.3333333333333333
20220917,芝公園,1700-1900,3,31,10.333333333333334
20220918,芝公園,1700-1900,3,12,4.0
20220919,芝公園,1700-1900,3,11,3.6666666666666665
20220921,芝公園,1700-1900,3,9,3.0
20220915,芝公園,1900-2100,3,7,2.3333333333333335
20220916,芝公園,1900-2100,3,32,10.666666666666666
20220917,芝公園,1900-2100,3,22,7.333333333333333
20220918,芝公園,1900-2100,3,5,1.6666666666666667
20220919,芝公園,1900-2100,3,8,2.6666666666666665
20220921,芝公園,1900-2100,3,5,1.6666666666666667
20220922,芝公園,900-1100,3,10,3.3333333333333335
20220923,芝公園,900-1100,3,14,4.666666666666667
20220924,芝公園,900-1100,3,14,4.666666666666667
20220925,芝公園,900-1100,3,10,3.3333333333333335
20220927,芝公園,900-1100,3,5,1.6666666666666667
20220928,芝公園,900-1100,3,7,2.3333333333333335
20220922,芝公園,1100-1300,3,12,4.0
20220923,芝公園,1100-1300,3,12,4.0
20220924,芝公園,1100-1300,3,14,4.666666666666667
20220925,芝公園,1100-1300,3,28,9.333333333333334
20220927,芝公園,1100-1300,3,8,2.6666666666666665
20220928,芝公園,1100-1300,3,7,2.3333333333333335
20220922,芝公園,1300-1500,3,10,3.3333333333333335
20220923,芝公園,1300-1500,3,10,3.3333333333333335
20220924,芝公園,1300-1500,3,13,4.333333333333333
20220925,芝公園,1300-1500,3,28,9.333333333333334
20220926,芝公園,1300-1500,3,10,3.3333333333333335
20220927,芝公園,1300-1500,3,1,0.3333333333333333
20220928,芝公園,1300-1500,3,1,0.3333333333333333
20220922,芝公園,1500-1700,3,4,1.3333333333333333
20220923,芝公園,1500-1700,3,13,4.333333333333333
20220924,芝公園,1500-1700,3,13,4.333333333333333
20220925,芝公園,1500-1700,3,28,9.333333333333334
20220926,芝公園,1500-1700,3,12,4.0
20220927,芝公園,1500-1700,3,11,3.6666666666666665
20220928,芝公園,1500-1700,3,1,0.3333333333333333
20220922,芝公園,1700-1900,3,1,0.3333333333333333
20220923,芝公園,1700-1900,3,8,2.6666666666666665
20220924,芝公園,1700-1900,3,11,3.6666666666666665
20220925,芝公園,1700-1900,3,20,6.666666666666667
20220926,芝公園,1700-1900,3,3,1.0
20220927,芝公園,1700-1900,3,0,0.0
20220928,芝公園,1700-1900,3,3,1.0
20220922,芝公園,1900-2100,3,7,2.3333333333333335
20220923,芝公園,1900-2100,3,4,1.3333333333333333
20220924,芝公園,1900-2100,3,11,3.6666666666666665
20220925,芝公園,1900-2100,3,16,5.333333333333333
20220926,芝公園,1900-2100,3,18,6.0
20220927,芝公園,1900-2100,3,18,6.0
20220928,芝公園,1900-2100,3,16,5.333333333333333
20220929,芝公園,900-1100,3,9,3.0
20220930,芝公園,900-1100,3,7,2.3333333333333335
20220929,芝公園,1100-1300,3,8,2.6666666666666665
20220930,芝公園,1100-1300,3,8,2.6666666666666665
20220929,芝公園,1300-1500,3,9,3.0
20220930,芝公園,1300-1500,3,3,1.0
20220929,芝公園,1500-1700,3,4,1.3333333333333333
20220930,芝公園,1500-1700,3,1,0.3333333333333333
20220929,芝公園,1700-1900,3,3,1.0
20220930,芝公園,1700-1900,3,0,0.0
20220929,芝公園,1900-2100,3,6,2.0
20220930,芝公園,1900-2100,3,6,2.0
20220902,猿江恩賜公園,900-1100,8,0,0.0
20220903,猿江恩賜公園,900-1100,8,51,6.375
20220904,猿江恩賜公園,900-1100,8,107,13.375
20220905,猿江恩賜公園,900-1100,8,7,0.875
20220906,猿江恩賜公園,900-1100,8,14,1.75
20220907,猿江恩賜公園,900-1100,8,2,0.25
20220901,猿江恩賜公園,1100-1300,8,4,0.5
20220902,猿江恩賜公園,1100-1300,8,0,0.0
20220903,猿江恩賜公園,1100-1300,8,26,3.25
20220904,猿江恩賜公園,1100-1300,8,78,9.75
20220905,猿江恩賜公園,1100-1300,8,5,0.625
20220906,猿江恩賜公園,1100-1300,8,5,0.625
20220907,猿江恩賜公園,1100-1300,8,0,0.0
20220901,猿江恩賜公園,1300-1500,8,0,0.0
20220902,猿江恩賜公園,1300-1500,8,2,0.25
20220903,猿江恩賜公園,1300-1500,8,68,8.5
20220904,猿江恩賜公園,1300-1500,8,10,1.25
20220905,猿江恩賜公園,1300-1500,8,5,0.625
20220906,猿江恩賜公園,1300-1500,8,0,0.0
20220907,猿江恩賜公園,1300-1500,8,0,0.0
20220901,猿江恩賜公園,1500-1700,8,1,0.125
20220902,猿江恩賜公園,1500-1700,8,0,0.0
20220903,猿江恩賜公園,1500-1700,8,85,10.625
20220904,猿江恩賜公園,1500-1700,8,37,4.625
20220905,猿江恩賜公園,1500-1700,8,2,0.25
20220906,猿江恩賜公園,1500-1700,8,0,0.0
20220907,猿江恩賜公園,1500-1700,8,0,0.0
20220901,猿江恩賜公園,1700-1900,8,1,0.125
20220902,猿江恩賜公園,1700-1900,8,0,0.0
20220903,猿江恩賜公園,1700-1900,8,52,6.5
20220904,猿江恩賜公園,1700-1900,8,17,2.125
20220905,猿江恩賜公園,1700-1900,8,2,0.25
20220906,猿江恩賜公園,1700-1900,8,1,0.125
20220907,猿江恩賜公園,1700-1900,8,2,0.25
20220901,猿江恩賜公園,1900-2100,8,10,1.25
20220902,猿江恩賜公園,1900-2100,8,6,0.75
20220903,猿江恩賜公園,1900-2100,8,16,2.0
20220904,猿江恩賜公園,1900-2100,8,18,2.25
20220905,猿江恩賜公園,1900-2100,8,0,0.0
20220906,猿江恩賜公園,1900-2100,8,3,0.375
20220907,猿江恩賜公園,1900-2100,8,3,0.375
20220908,猿江恩賜公園,900-1100,8,1,0.125
20220909,猿江恩賜公園,900-1100,8,3,0.375
20220910,猿江恩賜公園,900-1100,8,94,11.75
20220911,猿江恩賜公園,900-1100,8,113,14.125
20220912,猿江恩賜公園,900-1100,8,5,0.625
20220913,猿江恩賜公園,900-1100,8,14,1.75
20220914,猿江恩賜公園,900-1100,8,1,0.125
20220908,猿江恩賜公園,1100-1300,8,17,2.125
20220909,猿江恩賜公園,1100-1300,8,5,0.625
20220910,猿江恩賜公園,1100-1300,8,36,4.5
20220911,猿江恩賜公園,1100-1300,8,44,5.5
20220912,猿江恩賜公園,1100-1300,8,3,0.375
20220913,猿江恩賜公園,1100-1300,8,5,0.625
20220914,猿江恩賜公園,1100-1300,8,2,0.25
20220908,猿江恩賜公園,1300-1500,8,0,0.0
20220909,猿江恩賜公園,1300-1500,8,8,1.0
20220910,猿江恩賜公園,1300-1500,8,54,6.75
20220911,猿江恩賜公園,1300-1500,8,64,8.0
20220912,猿江恩賜公園,1300-1500,8,3,0.375
20220913,猿江恩賜公園,1300-1500,8,0,0.0
20220914,猿江恩賜公園,1300-1500,8,3,0.375
20220908,猿江恩賜公園,1500-1700,8,0,0.0
20220909,猿江恩賜公園,1500-1700,8,0,0.0
20220910,猿江恩賜公園,1500-1700,8,61,7.625
20220911,猿江恩賜公園,1500-1700,8,40,5.0
20220912,猿江恩賜公園,1500-1700,8,3,0.375
20220913,猿江恩賜公園,1500-1700,8,0,0.0
20220914,猿江恩賜公園,1500-1700,8,1,0.125
20220908,猿江恩賜公園,1700-1900,8,1,0.125
20220909,猿江恩賜公園,1700-1900,8,1,0.125
20220910,猿江恩賜公園,1700-1900,8,34,4.25
20220911,猿江恩賜公園,1700-1900,8,20,2.5
20220912,猿江恩賜公園,1700-1900,8,24,3.0
20220913,猿江恩賜公園,1700-1900,8,1,0.125
20220914,猿江恩賜公園,1700-1900,8,2,0.25
20220908,猿江恩賜公園,1900-2100,8,11,1.375
20220909,猿江恩賜公園,1900-2100,8,14,1.75
20220910,猿江恩賜公園,1900-2100,8,26,3.25
20220911,猿江恩賜公園,1900-2100,8,8,1.0
20220912,猿江恩賜公園,1900-2100,8,0,0.0
20220913,猿江恩賜公園,1900-2100,8,4,0.5
20220914,猿江恩賜公園,1900-2100,8,6,0.75
20220915,猿江恩賜公園,900-1100,8,2,0.25
20220916,猿江恩賜公園,900-1100,8,2,0.25
20220917,猿江恩賜公園,900-1100,8,20,2.5
20220918,猿江恩賜公園,900-1100,4,29,7.25
20220920,猿江恩賜公園,900-1100,8,11,1.375
20220921,猿江恩賜公園,900-1100,8,3,0.375
20220915,猿江恩賜公園,1100-1300,8,7,0.875
20220916,猿江恩賜公園,1100-1300,8,0,0.0
20220917,猿江恩賜公園,1100-1300,8,13,1.625
20220918,猿江恩賜公園,1100-1300,4,14,3.5
20220920,猿江恩賜公園,1100-1300,8,4,0.5
20220921,猿江恩賜公園,1100-1300,8,3,0.375
20220915,猿江恩賜公園,1300-1500,8,3,0.375
20220916,猿江恩賜公園,1300-1500,8,8,1.0
20220917,猿江恩賜公園,1300-1500,8,26,3.25
20220918,猿江恩賜公園,1300-1500,4,9,2.25
20220920,猿江恩賜公園,1300-1500,8,1,0.125
20220921,猿江恩賜公園,1300-1500,8,1,0.125
20220915,猿江恩賜公園,1500-1700,8,0,0.0
20220916,猿江恩賜公園,1500-1700,8,2,0.25
20220917,猿江恩賜公園,1500-1700,8,29,3.625
20220918,猿江恩賜公園,1500-1700,4,24,6.0
20220920,猿江恩賜公園,1500-1700,8,0,0.0
20220921,猿江恩賜公園,1500-1700,8,1,0.125
20220915,猿江恩賜公園,1700-1900,8,1,0.125
20220916,猿江恩賜公園,1700-1900,8,1,0.125
20220917,猿江恩賜公園,1700-1900,8,41,5.125
20220918,猿江恩賜公園,1700-1900,4,19,4.75
20220920,猿江恩賜公園,1700-1900,8,5,0.625
20220921,猿江恩賜公園,1700-1900,8,2,0.25
20220915,猿江恩賜公園,1900-2100,8,13,1.625
20220916,猿江恩賜公園,1900-2100,8,7,0.875
20220917,猿江恩賜公園,1900-2100,8,16,2.0
20220918,猿江恩賜公園,1900-2100,4,21,5.25
20220919,猿江恩賜公園,1900-2100,8,2,0.25
20220920,猿江恩賜公園,1900-2100,8,9,1.125
20220921,猿江恩賜公園,1900-2100,8,9,1.125
20220922,猿江恩賜公園,900-1100,8,0,0.0
20220923,猿江恩賜公園,900-1100,8,38,4.75
20220924,猿江恩賜公園,900-1100,8,28,3.5
20220925,猿江恩賜公園,900-1100,4,72,18.0
20220926,猿江恩賜公園,900-1100,8,13,1.625
20220927,猿江恩賜公園,900-1100,8,11,1.375
20220928,猿江恩賜公園,900-1100,8,5,0.625
20220922,猿江恩賜公園,1100-1300,8,12,1.5
20220923,猿江恩賜公園,1100-1300,8,6,0.75
20220924,猿江恩賜公園,1100-1300,8,30,3.75
20220925,猿江恩賜公園,1100-1300,4,37,9.25
20220926,猿江恩賜公園,1100-1300,8,14,1.75
20220927,猿江恩賜公園,1100-1300,8,4,0.5
20220928,猿江恩賜公園,1100-1300,8,1,0.125
20220922,猿江恩賜公園,1300-1500,8,0,0.0
20220923,猿江恩賜公園,1300-1500,8,8,1.0
20220924,猿江恩賜公園,1300-1500,8,19,2.375
20220925,猿江恩賜公園,1300-1500,4,15,3.75
20220926,猿江恩賜公園,1300-1500,8,11,1.375
20220927,猿江恩賜公園,1300-1500,8,6,0.75
20220928,猿江恩賜公園,1300-1500,8,0,0.0
20220922,猿江恩賜公園,1500-1700,8,0,0.0
20220923,猿江恩賜公園,1500-1700,8,18,2.25
20220924,猿江恩賜公園,1500-1700,8,27,3.375
20220925,猿江恩賜公園,1500-1700,4,20,5.0
20220926,猿江恩賜公園,1500-1700,8,1,0.125
20220927,猿江恩賜公園,1500-1700,8,0,0.0
20220928,猿江恩賜公園,1500-1700,8,1,0.125
20220922,猿江恩賜公園,1700-1900,8,1,0.125
20220923,猿江恩賜公園,1700-1900,8,5,0.625
20220924,猿江恩賜公園,1700-1900,8,20,2.5
20220925,猿江恩賜公園,1700-1900,4,23,5.75
20220926,猿江恩賜公園,1700-1900,8,0,0.0
20220927,猿江恩賜公園,1700-1900,8,4,0.5
20220928,猿江恩賜公園,1700-1900,8,3,0.375
20220922,猿江恩賜公園,1900-2100,8,20,2.5
20220923,猿江恩賜公園,1900-2100,8,1,0.125
20220924,猿江恩賜公園,1900-2100,8,11,1.375
20220925,猿江恩賜公園,1900-2100,4,4,1.0
20220926,猿江恩賜公園,1900-2100,8,0,0.0
20220927,猿江恩賜公園,1900-2100,8,6,0.75
20220928,猿江恩賜公園,1900-2100,8,12,1.5
20220929,猿江恩賜公園,900-1100,8,0,0.0
20220930,猿江恩賜公園,900-1100,8,2,0.25
20220929,猿江恩賜公園,1100-1300,8,4,0.5
20220930,猿江恩賜公園,1100-1300,8,2,0.25
20220929,猿江恩賜公園,1300-1500,8,1,0.125
20220930,猿江恩賜公園,1300-1500,8,2,0.25
20220929,猿江恩賜公園,1500-1700,8,0,0.0
20220930,猿江恩賜公園,1500-1700,8,1,0.125
20220929,猿江恩賜公園,1700-1900,8,1,0.125
20220930,猿江恩賜公園,1700-1900,8,2,0.25
20220929,猿江恩賜公園,1900-2100,8,18,2.25
20220930,猿江恩賜公園,1900-2100,8,26,3.25
20220901,亀戸中央公園,900-1100,4,0,0.0
20220902,亀戸中央公園,900-1100,4,1,0.25
20220903,亀戸中央公園,900-1100,4,13,3.25
20220904,亀戸中央公園,900-1100,4,19,4.75
20220905,亀戸中央公園,900-1100,4,1,0.25
20220906,亀戸中央公園,900-1100,4,1,0.25
20220907,亀戸中央公園,900-1100,4,0,0.0
20220901,亀戸中央公園,1100-1300,4,0,0.0
20220902,亀戸中央公園,1100-1300,4,0,0.0
20220903,亀戸中央公園,1100-1300,4,15,3.75
20220904,亀戸中央公園,1100-1300,4,8,2.0
20220905,亀戸中央公園,1100-1300,4,0,0.0
20220906,亀戸中央公園,1100-1300,4,3,0.75
20220907,亀戸中央公園,1100-1300,4,0,0.0
20220901,亀戸中央公園,1300-1500,4,0,0.0
20220902,亀戸中央公園,1300-1500,4,0,0.0
20220903,亀戸中央公園,1300-1500,4,17,4.25
