date,park,time,courts,applications,ratio
20221027,武蔵野中央公園,1500-1700,4,0,0.0
20221028,武蔵野中央公園,1500-1700,4,2,0.5
20221029,武蔵野中央公園,900-1100,4,26,6.5
20221030,武蔵野中央公園,900-1100,4,28,7.0
20221031,武蔵野中央公園,900-1100,4,8,2.0
20221029,武蔵野中央公園,1100-1300,4,31,7.75
20221030,武蔵野中央公園,1100-1300,4,31,7.75
20221031,武蔵野中央公園,1100-1300,4,4,1.0
20221029,武蔵野中央公園,1300-1500,4,24,6.0
20221030,武蔵野中央公園,1300-1500,4,29,7.25
20221031,武蔵野中央公園,1300-1500,4,1,0.25
20221029,武蔵野中央公園,1500-1700,4,32,8.0
20221030,武蔵野中央公園,1500-1700,4,52,13.0
20221031,武蔵野中央公園,1500-1700,4,1,0.25
20221001,小金井公園,900-1100,10,98,9.8
20221002,小金井公園,900-1100,8,75,9.375
20221003,小金井公園,900-1100,10,33,3.3
20221004,小金井公園,900-1100,16,27,1.6875
20221005,小金井公園,900-1100,10,12,1.2
20221006,小金井公園,900-1100,16,10,0.625
20221007,小金井公園,900-1100,16,21,1.3125
20221001,小金井公園,1100-1300,10,59,5.9
20221002,小金井公園,1100-1300,8,62,7.75
20221003,小金井公園,1100-1300,10,10,1.0
20221004,小金井公園,1100-1300,16,26,1.625
20221005,小金井公園,1100-1300,10,7,0.7
20221006,小金井公園,1100-1300,16,14,0.875
20221007,小金井公園,1100-1300,16,22,1.375
20221001,小金井公園,1300-1500,10,90,9.0
20221002,小金井公園,1300-1500,8,60,7.5
20221003,小金井公園,1300-1500,16,3,0.1875
20221004,小金井公園,1300-1500,16,7,0.4375
20221005,小金井公園,1300-1500,10,6,0.6
20221006,小金井公園,1300-1500,16,11,0.6875
20221007,小金井公園,1300-1500,16,17,1.0625
20221001,小金井公園,1500-1700,10,87,8.7
20221002,小金井公園,1500-1700,8,55,6.875
20221003,小金井公園,1500-1700,16,0,0.0
20221004,小金井公園,1500-1700,16,0,0.0
20221005,小金井公園,1500-1700,10,3,0.3
20221006,小金井公園,1500-1700,16,0,0.0
20221007,小金井公園,1500-1700,16,4,0.25
20221008,小金井公園,900-1100,10,90,9.0
20221009,小金井公園,900-1100,4,39,9.75
20221010,小金井公園,900-1100,4,45,11.25
20221012,小金井公園,900-1100,4,18,4.5
20221013,小金井公園,900-1100,4,14,3.5
20221014,小金井公園,900-1100,10,42,4.2
20221008,小金井公園,1100-1300,10,55,5.5
20221009,小金井公園,1100-1300,4,31,7.75
20221010,小金井公園,1100-1300,4,35,8.75
20221012,小金井公園,1100-1300,4,11,2.75
20221013,小金井公園,1100-1300,4,21,5.25
20221014,小金井公園,1100-1300,10,33,3.3
20221008,小金井公園,1300-1500,10,53,5.3
20221009,小金井公園,1300-1500,4,31,7.75
20221010,小金井公園,1300-1500,4,41,10.25
20221012,小金井公園,1300-1500,4,10,2.5
20221013,小金井公園,1300-1500,4,4,1.0
20221014,小金井公園,1300-1500,16,21,1.3125
20221008,小金井公園,1500-1700,10,70,7.0
20221009,小金井公園,1500-1700,4,21,5.25
20221010,小金井公園,1500-1700,4,23,5.75
20221012,小金井公園,1500-1700,4,7,1.75
20221013,小金井公園,1500-1700,4,0,0.0
20221014,小金井公園,1500-1700,16,6,0.375
20221015,小金井公園,900-1100,10,78,7.8
20221016,小金井公園,900-1100,4,44,11.0
20221017,小金井公園,900-1100,16,46,2.875
20221018,小金井公園,900-1100,4,27,6.75
20221019,小金井公園,900-1100,4,26,6.5
20221020,小金井公園,900-1100,16,13,0.8125
20221021,小金井公園,900-1100,16,32,2.0
20221015,小金井公園,1100-1300,10,73,7.3
20221016,小金井公園,1100-1300,4,47,11.75
20221017,小金井公園,1100-1300,16,13,0.8125
20221018,小金井公園,1100-1300,4,20,5.0
20221019,小金井公園,1100-1300,4,12,3.0
20221020,小金井公園,1100-1300,16,8,0.5
20221021,小金井公園,1100-1300,16,4,0.25
20221015,小金井公園,1300-1500,10,99,9.9
20221016,小金井公園,1300-1500,4,31,7.75
20221017,小金井公園,1300-1500,16,2,0.125
20221018,小金井公園,1300-1500,4,6,1.5
20221019,小金井公園,1300-1500,4,8,2.0
20221020,小金井公園,1300-1500,16,5,0.3125
20221021,小金井公園,1300-1500,16,25,1.5625
20221015,小金井公園,1500-1700,10,120,12.0
20221016,小金井公園,1500-1700,4,30,7.5
20221017,小金井公園,1500-1700,16,1,0.0625
20221018,小金井公園,1500-1700,4,3,0.75
20221019,小金井公園,1500-1700,4,3,0.75
20221020,小金井公園,1500-1700,16,2,0.125
20221021,小金井公園,1500-1700,16,21,1.3125
20221022,小金井公園,900-1100,16,122,7.625
20221023,小金井公園,900-1100,4,47,11.75
20221025,小金井公園,900-1100,4,21,5.25
20221026,小金井公園,900-1100,16,12,0.75
20221027,小金井公園,900-1100,16,12,0.75
20221028,小金井公園,900-1100,16,39,2.4375
20221022,小金井公園,1100-1300,16,99,6.1875
20221023,小金井公園,1100-1300,4,43,10.75
20221025,小金井公園,1100-1300,4,17,4.25
20221026,小金井公園,1100-1300,16,27,1.6875
20221027,小金井公園,1100-1300,16,7,0.4375
20221028,小金井公園,1100-1300,16,15,0.9375
20221022,小金井公園,1300-1500,16,86,5.375
20221023,小金井公園,1300-1500,4,51,12.75
20221025,小金井公園,1300-1500,4,10,2.5
20221026,小金井公園,1300-1500,16,34,2.125
20221027,小金井公園,1300-1500,16,1,0.0625
20221028,小金井公園,1300-1500,16,23,1.4375
20221022,小金井公園,1500-1700,16,122,7.625
20221023,小金井公園,1500-1700,4,34,8.5
20221025,小金井公園,1500-1700,4,3,0.75
20221026,小金井公園,1500-1700,16,14,0.875
20221027,小金井公園,1500-1700,16,0,0.0
20221028,小金井公園,1500-1700,16,11,0.6875
20221029,小金井公園,900-1100,16,106,6.625
20221030,小金井公園,900-1100,4,46,11.5
20221031,小金井公園,900-1100,6,11,1.8333333333333333
20221029,小金井公園,1100-1300,16,88,5.5
20221030,小金井公園,1100-1300,4,37,9.25
20221031,小金井公園,1100-1300,6,2,0.3333333333333333
20221029,小金井公園,1300-1500,16,105,6.5625
20221030,小金井公園,1300-1500,4,34,8.5
20221031,小金井公園,1300-1500,6,18,3.0
20221029,小金井公園,1500-1700,16,91,5.6875
20221030,小金井公園,1500-1700,4,22,5.5
20221031,小金井公園,1500-1700,6,16,2.6666666666666665
20221001,野川公園,900-1100,8,41,5.125
20221002,野川公園,900-1100,8,49,6.125
20221003,野川公園,900-1100,7,13,1.8571428571428572
20221004,野川公園,900-1100,7,10,1.4285714285714286
20221005,野川公園,900-1100,7,1,0.14285714285714285
20221006,野川公園,900-1100,7,19,2.7142857142857144
20221007,野川公園,900-1100,7,4,0.5714285714285714
20221001,野川公園,1100-1300,8,51,6.375
20221002,野川公園,1100-1300,8,68,8.5
20221003,野川公園,1100-1300,7,16,2.2857142857142856
20221004,野川公園,1100-1300,7,10,1.4285714285714286
20221005,野川公園,1100-1300,7,4,0.5714285714285714
20221006,野川公園,1100-1300,7,6,0.8571428571428571
20221007,野川公園,1100-1300,7,13,1.8571428571428572
20221001,野川公園,1300-1500,8,39,4.875
20221002,野川公園,1300-1500,8,39,4.875
20221003,野川公園,1300-1500,7,8,1.1428571428571428
20221004,野川公園,1300-1500,7,2,0.2857142857142857
20221005,野川公園,1300-1500,7,2,0.2857142857142857
20221006,野川公園,1300-1500,7,7,1.0
20221007,野川公園,1300-1500,7,1,0.14285714285714285
20221001,野川公園,1500-1700,8,77,9.625
20221002,野川公園,1500-1700,8,39,4.875
20221003,野川公園,1500-1700,7,1,0.14285714285714285
20221004,野川公園,1500-1700,7,0,0.0
20221005,野川公園,1500-1700,7,0,0.0
20221006,野川公園,1500-1700,7,2,0.2857142857142857
20221007,野川公園,1500-1700,7,1,0.14285714285714285
20221008,野川公園,900-1100,8,49,6.125
20221009,野川公園,900-1100,8,54,6.75
20221010,野川公園,900-1100,8,46,5.75
20221011,野川公園,900-1100,8,14,1.75
20221012,野川公園,900-1100,8,4,0.5
20221013,野川公園,900-1100,8,16,2.0
20221014,野川公園,900-1100,8,6,0.75
20221008,野川公園,1100-1300,8,39,4.875
20221009,野川公園,1100-1300,8,54,6.75
20221010,野川公園,1100-1300,8,39,4.875
20221011,野川公園,1100-1300,8,4,0.5
20221012,野川公園,1100-1300,8,3,0.375
20221013,野川公園,1100-1300,8,8,1.0
20221014,野川公園,1100-1300,8,15,1.875
20221008,野川公園,1300-1500,8,46,5.75
20221009,野川公園,1300-1500,8,85,10.625
20221010,野川公園,1300-1500,8,68,8.5
20221011,野川公園,1300-1500,8,0,0.0
20221012,野川公園,1300-1500,8,2,0.25
20221013,野川公園,1300-1500,8,1,0.125
20221014,野川公園,1300-1500,8,3,0.375
20221008,野川公園,1500-1700,8,85,10.625
20221009,野川公園,1500-1700,8,73,9.125
20221010,野川公園,1500-1700,8,60,7.5
20221011,野川公園,1500-1700,8,0,0.0
20221012,野川公園,1500-1700,8,0,0.0
20221013,野川公園,1500-1700,8,2,0.25
20221014,野川公園,1500-1700,8,2,0.25
20221015,野川公園,900-1100,8,52,6.5
20221016,野川公園,900-1100,8,75,9.375
20221017,野川公園,900-1100,8,10,1.25
20221018,野川公園,900-1100,8,19,2.375
20221019,野川公園,900-1100,8,9,1.125
20221020,野川公園,900-1100,8,26,3.25
20221021,野川公園,900-1100,8,5,0.625
20221015,野川公園,1100-1300,8,38,4.75
20221016,野川公園,1100-1300,8,48,6.0
20221017,野川公園,1100-1300,8,4,0.5
20221018,野川公園,1100-1300,8,9,1.125
20221019,野川公園,1100-1300,8,9,1.125
20221020,野川公園,1100-1300,8,7,0.875
20221021,野川公園,1100-1300,8,11,1.375
20221015,野川公園,1300-1500,8,48,6.0
20221016,野川公園,1300-1500,8,50,6.25
20221017,野川公園,1300-1500,8,0,0.0
20221018,野川公園,1300-1500,8,1,0.125
20221019,野川公園,1300-1500,8,5,0.625
20221020,野川公園,1300-1500,8,1,0.125
20221021,野川公園,1300-1500,8,1,0.125
20221015,野川公園,1500-1700,8,70,8.75
20221016,野川公園,1500-1700,8,61,7.625
20221017,野川公園,1500-1700,8,0,0.0
20221018,野川公園,1500-1700,8,0,0.0
20221019,野川公園,1500-1700,8,0,0.0
20221020,野川公園,1500-1700,8,2,0.25
20221021,野川公園,1500-1700,8,2,0.25
20221022,野川公園,900-1100,8,56,7.0
20221023,野川公園,900-1100,8,71,8.875
20221024,野川公園,900-1100,8,13,1.625
20221025,野川公園,900-1100,8,13,1.625
20221026,野川公園,900-1100,8,2,0.25
20221027,野川公園,900-1100,8,23,2.875
20221028,野川公園,900-1100,8,7,0.875
20221022,野川公園,1100-1300,8,55,6.875
20221023,野川公園,1100-1300,8,41,5.125
20221024,野川公園,1100-1300,8,9,1.125
20221025,野川公園,1100-1300,8,8,1.0
20221026,野川公園,1100-1300,8,3,0.375
20221027,野川公園,1100-1300,8,7,0.875
20221028,野川公園,1100-1300,8,10,1.25
20221022,野川公園,1300-1500,8,69,8.625
20221023,野川公園,1300-1500,8,71,8.875
20221024,野川公園,1300-1500,8,7,0.875
20221025,野川公園,1300-1500,8,1,0.125
20221026,野川公園,1300-1500,8,9,1.125
20221027,野川公園,1300-1500,8,1,0.125
20221028,野川公園,1300-1500,8,2,0.25
20221022,野川公園,1500-1700,8,57,7.125
20221023,野川公園,1500-1700,8,57,7.125
20221024,野川公園,1500-1700,8,2,0.25
20221025,野川公園,1500-1700,8,1,0.125
20221026,野川公園,1500-1700,8,2,0.25
20221027,野川公園,1500-1700,8,2,0.25
20221028,野川公園,1500-1700,8,1,0.125
20221029,野川公園,900-1100,8,43,5.375
20221030,野川公園,900-1100,8,67,8.375
20221031,野川公園,900-1100,8,10,1.25
20221029,野川公園,1100-1300,8,44,5.5
20221030,野川公園,1100-1300,8,42,5.25
20221031,野川公園,1100-1300,8,5,0.625
20221029,野川公園,1300-1500,8,40,5.0
20221030,野川公園,1300-1500,8,48,6.0
20221031,野川公園,1300-1500,8,0,0.0
20221029,野川公園,1500-1700,8,37,4.625
20221030,野川公園,1500-1700,8,68,8.5
20221031,野川公園,1500-1700,8,0,0.0
20221001,府中の森公園,900-1100,8,62,7.75
20221002,府中の森公園,900-1100,8,46,5.75
20221003,府中の森公園,900-1100,4,0,0.0
20221004,府中の森公園,900-1100,8,1,0.125
20221005,府中の森公園,900-1100,8,2,0.25
20221006,府中の森公園,900-1100,8,10,1.25
20221007,府中の森公園,900-1100,8,0,0.0
20221001,府中の森公園,1100-1300,8,62,7.75
20221002,府中の森公園,1100-1300,8,46,5.75
20221003,府中の森公園,1100-1300,8,4,0.5
20221004,府中の森公園,1100-1300,8,1,0.125
20221005,府中の森公園,1100-1300,8,5,0.625
20221006,府中の森公園,1100-1300,8,8,1.0
20221007,府中の森公園,1100-1300,8,8,1.0
20221001,府中の森公園,1300-1500,8,57,7.125
20221002,府中の森公園,1300-1500,8,58,7.25
20221003,府中の森公園,1300-1500,8,2,0.25
20221004,府中の森公園,1300-1500,8,2,0.25
20221005,府中の森公園,1300-1500,8,19,2.375
20221006,府中の森公園,1300-1500,8,20,2.5
20221007,府中の森公園,1300-1500,8,11,1.375
20221001,府中の森公園,1500-1700,8,47,5.875
20221002,府中の森公園,1500-1700,8,50,6.25
20221003,府中の森公園,1500-1700,8,0,0.0
20221004,府中の森公園,1500-1700,8,0,0.0
20221005,府中の森公園,1500-1700,8,18,2.25
20221006,府中の森公園,1500-1700,8,20,2.5
20221007,府中の森公園,1500-1700,8,7,0.875
20221001,府中の森公園,1700-1900,8,22,2.75
20221002,府中の森公園,1700-1900,8,13,1.625
20221003,府中の森公園,1700-1900,8,15,1.875
20221004,府中の森公園,1700-1900,8,0,0.0
20221005,府中の森公園,1700-1900,8,0,0.0
20221006,府中の森公園,1700-1900,8,16,2.0
20221007,府中の森公園,1700-1900,8,2,0.25
20221001,府中の森公園,1900-2100,8,9,1.125
20221002,府中の森公園,1900-2100,8,3,0.375
20221003,府中の森公園,1900-2100,8,3,0.375
20221004,府中の森公園,1900-2100,8,1,0.125
20221005,府中の森公園,1900-2100,8,4,0.5
20221006,府中の森公園,1900-2100,8,17,2.125
20221007,府中の森公園,1900-2100,8,5,0.625
20221008,府中の森公園,900-1100,8,47,5.875
20221009,府中の森公園,900-1100,2,19,9.5
20221010,府中の森公園,900-1100,2,20,10.0
20221011,府中の森公園,900-1100,4,0,0.0
20221012,府中の森公園,900-1100,8,7,0.875
20221013,府中の森公園,900-1100,8,0,0.0
20221014,府中の森公園,900-1100,8,3,0.375
20221008,府中の森公園,1100-1300,8,60,7.5
20221009,府中の森公園,1100-1300,2,20,10.0
20221010,府中の森公園,1100-1300,2,21,10.5
20221011,府中の森公園,1100-1300,8,5,0.625
20221012,府中の森公園,1100-1300,8,5,0.625
20221013,府中の森公園,1100-1300,8,1,0.125
20221014,府中の森公園,1100-1300,8,18,2.25
20221008,府中の森公園,1300-1500,8,78,9.75
20221009,府中の森公園,1300-1500,2,17,8.5
20221010,府中の森公園,1300-1500,2,20,10.0
20221011,府中の森公園,1300-1500,8,2,0.25
20221012,府中の森公園,1300-1500,8,12,1.5
20221013,府中の森公園,1300-1500,8,1,0.125
20221014,府中の森公園,1300-1500,8,12,1.5
20221008,府中の森公園,1500-1700,8,35,4.375
20221009,府中の森公園,1500-1700,2,19,9.5
20221010,府中の森公園,1500-1700,2,25,12.5
20221011,府中の森公園,1500-1700,8,0,0.0
20221012,府中の森公園,1500-1700,8,6,0.75
20221013,府中の森公園,1500-1700,8,0,0.0
20221014,府中の森公園,1500-1700,8,10,1.25
20221008,府中の森公園,1700-1900,8,36,4.5
20221009,府中の森公園,1700-1900,4,16,4.0
20221010,府中の森公園,1700-1900,8,29,3.625
20221011,府中の森公園,1700-1900,8,0,0.0
20221012,府中の森公園,1700-1900,8,0,0.0
20221013,府中の森公園,1700-1900,8,4,0.5
20221014,府中の森公園,1700-1900,8,2,0.25
20221008,府中の森公園,1900-2100,8,22,2.75
20221009,府中の森公園,1900-2100,8,9,1.125
20221010,府中の森公園,1900-2100,8,17,2.125
20221011,府中の森公園,1900-2100,8,2,0.25
20221012,府中の森公園,1900-2100,8,2,0.25
20221013,府中の森公園,1900-2100,8,16,2.0
20221014,府中の森公園,1900-2100,8,6,0.75
20221015,府中の森公園,900-1100,8,64,8.0
20221016,府中の森公園,900-1100,8,49,6.125
20221017,府中の森公園,900-1100,4,4,1.0
20221018,府中の森公園,900-1100,8,1,0.125
20221019,府中の森公園,900-1100,8,3,0.375
20221020,府中の森公園,900-1100,8,7,0.875
20221021,府中の森公園,900-1100,8,2,0.25
20221015,府中の森公園,1100-1300,8,51,6.375
20221016,府中の森公園,1100-1300,8,47,5.875
20221017,府中の森公園,1100-1300,8,3,0.375
20221018,府中の森公園,1100-1300,8,0,0.0
20221019,府中の森公園,1100-1300,8,27,3.375
20221020,府中の森公園,1100-1300,8,5,0.625
20221021,府中の森公園,1100-1300,8,3,0.375
20221015,府中の森公園,1300-1500,8,56,7.0
20221016,府中の森公園,1300-1500,8,76,9.5
20221017,府中の森公園,1300-1500,8,0,0.0
20221018,府中の森公園,1300-1500,8,1,0.125
20221019,府中の森公園,1300-1500,8,24,3.0
20221020,府中の森公園,1300-1500,8,2,0.25
20221021,府中の森公園,1300-1500,8,1,0.125
20221015,府中の森公園,1500-1700,8,35,4.375
20221016,府中の森公園,1500-1700,8,66,8.25
20221017,府中の森公園,1500-1700,8,0,0.0
20221018,府中の森公園,1500-1700,8,0,0.0
20221019,府中の森公園,1500-1700,8,13,1.625
20221020,府中の森公園,1500-1700,8,2,0.25
20221021,府中の森公園,1500-1700,8,1,0.125
20221015,府中の森公園,1700-1900,8,30,3.75
20221016,府中の森公園,1700-1900,8,13,1.625
20221017,府中の森公園,1700-1900,8,16,2.0
20221018,府中の森公園,1700-1900,8,0,0.0
20221019,府中の森公園,1700-1900,8,13,1.625
20221020,府中の森公園,1700-1900,8,4,0.5
20221021,府中の森公園,1700-1900,8,2,0.25
20221015,府中の森公園,1900-2100,8,11,1.375
20221016,府中の森公園,1900-2100,8,11,1.375
20221017,府中の森公園,1900-2100,8,18,2.25
20221018,府中の森公園,1900-2100,8,4,0.5
20221019,府中の森公園,1900-2100,8,5,0.625
20221020,府中の森公園,1900-2100,8,20,2.5
20221021,府中の森公園,1900-2100,8,8,1.0
20221022,府中の森公園,900-1100,8,66,8.25
20221023,府中の森公園,900-1100,2,58,29.0
20221024,府中の森公園,900-1100,4,0,0.0
20221025,府中の森公園,900-1100,8,1,0.125
20221026,府中の森公園,900-1100,8,1,0.125
20221027,府中の森公園,900-1100,8,0,0.0
20221028,府中の森公園,900-1100,8,0,0.0
20221022,府中の森公園,1100-1300,8,48,6.0
20221023,府中の森公園,1100-1300,2,22,11.0
20221024,府中の森公園,1100-1300,8,4,0.5
20221025,府中の森公園,1100-1300,8,5,0.625
20221026,府中の森公園,1100-1300,8,6,0.75
20221027,府中の森公園,1100-1300,8,1,0.125
20221028,府中の森公園,1100-1300,8,4,0.5
20221022,府中の森公園,1300-1500,8,112,14.0
20221023,府中の森公園,1300-1500,2,19,9.5
20221024,府中の森公園,1300-1500,8,0,0.0
20221025,府中の森公園,1300-1500,8,9,1.125
20221026,府中の森公園,1300-1500,8,0,0.0
20221027,府中の森公園,1300-1500,8,3,0.375
20221028,府中の森公園,1300-1500,8,1,0.125
20221022,府中の森公園,1500-1700,8,45,5.625
20221023,府中の森公園,1500-1700,2,19,9.5
20221024,府中の森公園,1500-1700,8,0,0.0
20221025,府中の森公園,1500-1700,8,0,0.0
20221026,府中の森公園,1500-1700,8,0,0.0
20221027,府中の森公園,1500-1700,8,0,0.0
20221028,府中の森公園,1500-1700,8,1,0.125
20221022,府中の森公園,1700-1900,8,25,3.125
20221023,府中の森公園,1700-1900,8,18,2.25
20221024,府中の森公園,1700-1900,8,14,1.75
20221025,府中の森公園,1700-1900,8,0,0.0
20221026,府中の森公園,1700-1900,8,0,0.0
20221027,府中の森公園,1700-1900,8,16,2.0
20221028,府中の森公園,1700-1900,8,1,0.125
20221022,府中の森公園,1900-2100,8,12,1.5
20221023,府中の森公園,1900-2100,8,7,0.875
20221024,府中の森公園,1900-2100,8,14,1.75
20221025,府中の森公園,1900-2100,8,1,0.125
20221026,府中の森公園,1900-2100,8,3,0.375
20221027,府中の森公園,1900-2100,8,19,2.375
20221028,府中の森公園,1900-2100,8,4,0.5
20221029,府中の森公園,900-1100,8,68,8.5
20221030,府中の森公園,900-1100,8,66,8.25
20221031,府中の森公園,900-1100,4,3,0.75
20221029,府中の森公園,1100-1300,8,50,6.25
20221030,府中の森公園,1100-1300,8,50,6.25
20221031,府中の森公園,1100-1300,8,5,0.625
20221029,府中の森公園,1300-1500,8,71,8.875
20221030,府中の森公園,1300-1500,8,57,7.125
20221031,府中の森公園,1300-1500,8,0,0.0
20221029,府中の森公園,1500-1700,8,39,4.875
20221030,府中の森公園,1500-1700,8,49,6.125
20221031,府中の森公園,1500-1700,8,0,0.0
20221029,府中の森公園,1700-1900,8,18,2.25
20221030,府中の森公園,1700-1900,8,13,1.625
20221031,府中の森公園,1700-1900,8,0,0.0
20221029,府中の森公園,1900-2100,8,13,1.625
20221030,府中の森公園,1900-2100,8,8,1.0
20221031,府中の森公園,1900-2100,8,3,0.375
20221001,東大和南公園,900-1100,8,43,5.375
20221002,東大和南公園,900-1100,8,39,4.875
20221003,東大和南公園,900-1100,8,0,0.0
20221004,東大和南公園,900-1100,8,0,0.0
20221005,東大和南公園,900-1100,8,0,0.0
20221006,東大和南公園,900-1100,8,4,0.5
20221007,東大和南公園,900-1100,8,2,0.25
20221001,東大和南公園,1100-1300,8,30,3.75
20221002,東大和南公園,1100-1300,8,32,4.0
20221003,東大和南公園,1100-1300,8,0,0.0
20221004,東大和南公園,1100-1300,8,0,0.0
20221005,東大和南公園,1100-1300,8,0,0.0
20221006,東大和南公園,1100-1300,8,2,0.25
20221007,東大和南公園,1100-1300,8,6,0.75
20221001,東大和南公園,1300-1500,8,24,3.0
20221002,東大和南公園,1300-1500,8,33,4.125
20221003,東大和南公園,1300-1500,8,0,0.0
20221004,東大和南公園,1300-1500,8,2,0.25
20221005,東大和南公園,1300-1500,8,0,0.0
20221006,東大和南公園,1300-1500,8,0,0.0
20221007,東大和南公園,1300-1500,8,1,0.125
20221001,東大和南公園,1500-1700,8,25,3.125
20221002,東大和南公園,1500-1700,8,31,3.875
20221003,東大和南公園,1500-1700,8,0,0.0
20221004,東大和南公園,1500-1700,8,0,0.0
20221005,東大和南公園,1500-1700,8,0,0.0
20221006,東大和南公園,1500-1700,8,0,0.0
20221007,東大和南公園,1500-1700,8,1,0.125
20221008,東大和南公園,900-1100,8,43,5.375
20221009,東大和南公園,900-1100,8,46,5.75
20221010,東大和南公園,900-1100,8,24,3.0
20221011,東大和南公園,900-1100,8,0,0.0
20221012,東大和南公園,900-1100,8,0,0.0
20221013,東大和南公園,900-1100,8,0,0.0
20221014,東大和南公園,900-1100,8,1,0.125
20221008,東大和南公園,1100-1300,8,45,5.625
20221009,東大和南公園,1100-1300,8,43,5.375
20221010,東大和南公園,1100-1300,8,19,2.375
20221011,東大和南公園,1100-1300,8,3,0.375
20221012,東大和南公園,1100-1300,8,0,0.0
20221013,東大和南公園,1100-1300,8,0,0.0
20221014,東大和南公園,1100-1300,8,6,0.75
20221008,東大和南公園,1300-1500,8,73,9.125
20221009,東大和南公園,1300-1500,8,32,4.0
20221010,東大和南公園,1300-1500,8,18,2.25
20221011,東大和南公園,1300-1500,8,0,0.0
20221012,東大和南公園,1300-1500,8,0,0.0
20221013,東大和南公園,1300-1500,8,1,0.125
20221014,東大和南公園,1300-1500,8,0,0.0
20221008,東大和南公園,1500-1700,8,58,7.25
20221009,東大和南公園,1500-1700,8,25,3.125
20221010,東大和南公園,1500-1700,8,12,1.5
20221011,東大和南公園,1500-1700,8,0,0.0
20221012,東大和南公園,1500-1700,8,0,0.0
20221013,東大和南公園,1500-1700,8,0,0.0
20221014,東大和南公園,1500-1700,8,0,0.0
20221015,東大和南公園,900-1100,8,42,5.25
20221016,東大和南公園,900-1100,8,60,7.5
20221017,東大和南公園,900-1100,8,0,0.0
20221018,東大和南公園,900-1100,8,1,0.125
20221019,東大和南公園,900-1100,8,1,0.125
20221020,東大和南公園,900-1100,8,14,1.75
20221021,東大和南公園,900-1100,8,1,0.125
20221015,東大和南公園,1100-1300,8,37,4.625
20221016,東大和南公園,1100-1300,6,49,8.166666666666666
20221017,東大和南公園,1100-1300,8,0,0.0
20221018,東大和南公園,1100-1300,8,0,0.0
20221019,東大和南公園,1100-1300,8,0,0.0
20221020,東大和南公園,1100-1300,6,15,2.5
20221021,東大和南公園,1100-1300,8,7,0.875
20221015,東大和南公園,1300-1500,8,31,3.875
20221016,東大和南公園,1300-1500,6,33,5.5
20221017,東大和南公園,1300-1500,8,0,0.0
20221018,東大和南公園,1300-1500,8,0,0.0
20221019,東大和南公園,1300-1500,8,0,0.0
20221020,東大和南公園,1300-1500,6,0,0.0
20221021,東大和南公園,1300-1500,8,2,0.25
20221015,東大和南公園,1500-1700,8,25,3.125
20221016,東大和南公園,1500-1700,6,27,4.5
20221017,東大和南公園,1500-1700,8,0,0.0
20221018,東大和南公園,1500-1700,8,0,0.0
20221019,東大和南公園,1500-1700,8,0,0.0
20221020,東大和南公園,1500-1700,6,0,0.0
20221021,東大和南公園,1500-1700,8,0,0.0
20221022,東大和南公園,900-1100,8,33,4.125
20221023,東大和南公園,900-1100,8,58,7.25
20221024,東大和南公園,900-1100,8,0,0.0
20221025,東大和南公園,900-1100,8,0,0.0
20221026,東大和南公園,900-1100,8,0,0.0
20221027,東大和南公園,900-1100,8,1,0.125
20221028,東大和南公園,900-1100,8,6,0.75
20221022,東大和南公園,1100-1300,8,32,4.0
20221023,東大和南公園,1100-1300,8,56,7.0
20221024,東大和南公園,1100-1300,8,0,0.0
20221025,東大和南公園,1100-1300,8,0,0.0
20221026,東大和南公園,1100-1300,8,0,0.0
20221027,東大和南公園,1100-1300,8,5,0.625
20221028,東大和南公園,1100-1300,8,9,1.125
20221022,東大和南公園,1300-1500,8,52,6.5
20221023,東大和南公園,1300-1500,8,57,7.125
20221024,東大和南公園,1300-1500,8,0,0.0
20221025,東大和南公園,1300-1500,8,0,0.0
20221026,東大和南公園,1300-1500,8,0,0.0
20221027,東大和南公園,1300-1500,8,5,0.625
20221028,東大和南公園,1300-1500,8,8,1.0
20221022,東大和南公園,1500-1700,8,52,6.5
20221023,東大和南公園,1500-1700,8,46,5.75
20221024,東大和南公園,1500-1700,8,0,0.0
20221025,東大和南公園,1500-1700,8,0,0.0
20221026,東大和南公園,1500-1700,8,0,0.0
20221027,東大和南公園,1500-1700,8,0,0.0
20221028,東大和南公園,1500-1700,8,8,1.0
20221029,東大和南公園,900-1100,8,35,4.375
20221030,東大和南公園,900-1100,8,32,4.0
20221031,東大和南公園,900-1100,8,0,0.0
20221029,東大和南公園,1100-1300,8,24,3.0
20221030,東大和南公園,1100-1300,8,28,3.5
20221031,東大和南公園,1100-1300,8,0,0.0
20221029,東大和南公園,1300-1500,8,27,3.375
20221030,東大和南公園,1300-1500,8,27,3.375
20221031,東大和南公園,1300-1500,8,0,0.0
20221029,東大和南公園,1500-1700,8,29,3.625
20221030,東大和南公園,1500-1700,8,24,3.0
20221031,東大和南公園,1500-1700,8,0,0.0
